Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
BRA-LU-J037,50,Luiz Inácio Lula da Silva,Brasil,Completed,2004-01-29,2004-01-30,2,Switzerland,Europe,Geneva,Multilateral,Global Forum,TRUE,Seminário de investimentos + reunião com Chirac e Kofi Annan,NA,Seminario sobre inversiones en Brasil (29/1); reunion con Chirac y Annan sobre la accion contra el hambre (30/1). Tramo 2.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J038,51,Luiz Inácio Lula da Silva,Brasil,Completed,2004-02-26,2004-02-28,3,Venezuela,South America,Caracas,Multilateral,Global Forum,TRUE,XII Cúpula do G-15,NA,Cumbre del G-15 en Caracas; cooperacion Sur-Sur.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,Fechas oficiales (26-28/02/2004).,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J039,52,Luiz Inácio Lula da Silva,Brasil,Completed,2004-05-21,2004-05-27,7,China,Asia-Pacific,Beijing,Bilateral,State Visit,NA,Hu Jintao,Jefe de Estado/Gobierno,Visita de Estado a China con gran comitiva empresarial; alianza estrategica y comercio. Tramo 1.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,Gira 21-29/05/2004; China 21-27/5.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J039,53,Luiz Inácio Lula da Silva,Brasil,Completed,2004-05-28,2004-05-29,2,Mexico,North America,Guadalajara,Multilateral,Regional Summit,NA,III Cúpula América Latina e Caribe - União Europeia,NA,Cumbre ALC-UE en Guadalajara. Tramo 2 (final).,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J040,54,Luiz Inácio Lula da Silva,Brasil,Completed,2004-06-22,2004-06-24,3,United States,North America,New York,Multilateral,Global Forum,NA,Cúpula do Global Compact + investidores,NA,Encuentro de alto nivel con inversores y cumbre de lideres del Global Compact de la ONU.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,Fechas oficiales (22-24/06/2004).,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J041,55,Luiz Inácio Lula da Silva,Brasil,Completed,2004-07-26,2004-07-27,2,Sao Tome and Principe,Africa,São Tomé,Multilateral,Regional Summit,NA,Cúpula da CPLP,NA,Segunda gira africana: cumbre de la CPLP en Sao Tome. Tramo 1.,https://secretariadoexecutivo.cplp.org/media/kdinvnfj/declaracao_de_sao_tome.pdf,High,"Gira jul 2004; fechas de dia estimadas. REVISION 2026-07-08: discrepancia de fechas. La base consignaba 23-24/07/2004, pero la Biblioteca da Presidencia fecha la gira CPLP/Gabon/Cabo Verde entre el 25 y el 29/07/2004. QA-R2 2026-07-22: corregido con fuente primaria (Declaracao de Sao Tome, CPLP), que fecha la V Conferencia de Chefes de Estado e de Governo da CPLP explicitamente '26 e 27 de Julho de 2004' (firmada 27/07/2004). Fechas actualizadas a 26-27/07/2004; fuente reemplazada por el documento oficial de la CPLP (antes: hub generico de la Biblioteca da Presidencia).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J041,56,Luiz Inácio Lula da Silva,Brasil,Completed,2004-07-27,2004-07-27,1,Gabon,Africa,Libreville,Bilateral,Working Visit,NA,Omar Bongo,Jefe de Estado/Gobierno,Cooperacion bilateral. Tramo 2.,https://www.gov.br/mre/pt-br/centrais-de-conteudo/publicacoes/discursos-artigos-e-entrevistas/presidente-da-republica/presidente-da-republica-federativa-do-brasil-discursos/luiz-inacio-lula-da-silva-2003-2011/discurso-por-ocasiao-de-jantar-de-gala-oferecido-pelo-presidente-do-gabao-omar-bongo-libreville-em-27-de-julho-de-2004,High,"QA-R2 2026-07-22: fecha corregida de 26/07/2004 a 27/07/2004. Fuente oficial (Ministerio de Relaciones Exteriores de Brasil) localiza el discurso de Lula en la cena de gala ofrecida por Omar Bongo en Libreville explicitamente el '27 de julho de 2004', consistente con la salida de Sao Tome el mismo dia (V Cimeira CPLP finalizo el 27/07). Fuente reemplazada por el discurso oficial (antes: hub generico de la Biblioteca da Presidencia).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J041,57,Luiz Inácio Lula da Silva,Brasil,Completed,2004-07-28,2004-07-29,2,Cape Verde,Africa,Praia,Bilateral,Working Visit,NA,Pedro Pires,Jefe de Estado/Gobierno,Cooperacion lusofona. Tramo 3 (final).,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J042,58,Luiz Inácio Lula da Silva,Brasil,Completed,2004-09-20,2004-09-21,2,United States,North America,New York,Multilateral,Global Forum,TRUE,59ª AGNU + Cúpula da Ação contra a Fome e a Pobreza,NA,"Liderazgo de la Accion contra el Hambre (con Chirac, Zapatero, Lagos y Annan, 20/9) y apertura de la 59a AGNU (21/9).",https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,Cumbre contra el hambre 20/09/2004.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J043,59,Luiz Inácio Lula da Silva,Brasil,Completed,2004-11-18,2004-11-20,3,Costa Rica,Central America,San José,Multilateral,Regional Summit,NA,XIV Cúpula Ibero-Americana,NA,Cumbre Iberoamericana 'educar para progresar'.,https://segib.org/?summit=xiv-cumbre-iberoamericana-san-jose-2004,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J044,60,Luiz Inácio Lula da Silva,Brasil,Completed,2004-12-07,2004-12-09,3,Peru,South America,Cusco,Multilateral,Regional Summit,NA,III Cúpula Sul-Americana (criação da CASA/CSN),NA,"Creacion de la Comunidad Sudamericana de Naciones (Declaracion de Cusco, 8/12); semilla de UNASUR.",https://es.wikisource.org/wiki/Declaraci%C3%B3n_de_Cusco_sobre_la_Comunidad_Suramericana_de_Naciones,High,Declaracion de Cusco 8/12/2004.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J045,61,Luiz Inácio Lula da Silva,Brasil,Completed,2005-03-01,2005-03-01,1,Uruguay,South America,Montevideo,Multilateral,Inauguration/Funeral,TRUE,Posse de Tabaré Vázquez,NA,Asuncion de Tabare Vazquez (primer gobierno de izquierda en Uruguay).,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J046,62,Luiz Inácio Lula da Silva,Brasil,Completed,2005-05-24,2005-05-26,3,South Korea,Asia-Pacific,Seoul,Bilateral,State Visit,NA,Roh Moo-hyun,Jefe de Estado/Gobierno,"Visita de Estado a Corea del Sur; desfile en auto abierto en Seul (24/5, foto oficial). Comercio y tecnologia.",https://www.gov.br/mre/pt-br/centrais-de-conteudo/publicacoes/discursos-artigos-e-entrevistas/presidente-da-republica/presidente-da-republica-federativa-do-brasil-discursos/luiz-inacio-lula-da-silva-2003-2011/discurso-em-jantar-oferecido-pelo-presidente-da-coreia-roh-moo-hyun-seul-25-de-maio-de-2005,High,Llegada 24/05/2005 (lista oficial); fin estimado. Verificar tramo Japon.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J047,63,Luiz Inácio Lula da Silva,Brasil,Completed,2005-10-13,2005-10-13,1,Portugal,Europe,Porto,Bilateral,Working Visit,NA,VII Cimeira Brasil-Portugal,Jefe de Estado/Gobierno,VII Cumbre bilateral Brasil-Portugal en Porto. Tramo 1 de mega-gira europea.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,"Gira oficial 12-19/10/2005: Porto (13), Salamanca (14-15), Roma (16-17), Moscu (17-18).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J047,64,Luiz Inácio Lula da Silva,Brasil,Completed,2005-10-14,2005-10-15,2,Spain,Europe,Salamanca,Multilateral,Regional Summit,TRUE,XV Cúpula Ibero-Americana,NA,Cumbre Iberoamericana de Salamanca. Tramo 2.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J047,65,Luiz Inácio Lula da Silva,Brasil,Completed,2005-10-16,2005-10-17,2,Italy,Europe,Rome,Bilateral,Working Visit,NA,Visita oficial à Itália,Jefe de Estado/Gobierno,Visita oficial en Roma. Tramo 3.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J047,66,Luiz Inácio Lula da Silva,Brasil,Completed,2005-10-17,2005-10-18,2,Russia,Europe,Moscow,Bilateral,Working Visit,NA,Vladímir Putin,Jefe de Estado/Gobierno,Visita oficial a Rusia; alianza estrategica y tecnologia. Tramo 4 (final).,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J048,67,Luiz Inácio Lula da Silva,Brasil,Completed,2005-11-04,2005-11-05,2,Argentina,South America,Mar del Plata,Multilateral,Regional Summit,TRUE,IV Cúpula das Américas,NA,IV Cumbre de las Americas; con Kirchner y Chavez enterro el ALCA tal como lo proponia EE.UU.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,Fechas oficiales (4-5/11/2005).,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J049,68,Luiz Inácio Lula da Silva,Brasil,Completed,2005-11-30,2005-11-30,1,Argentina,South America,Puerto Iguazú,Bilateral,Working Visit,NA,Néstor Kirchner (20 anos dos acordos de Foz do Iguaçu),Jefe de Estado/Gobierno,Encuentro con Kirchner por los 20 anos de los acuerdos de Foz de Iguazu (cooperacion nuclear).,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,Fecha oficial (30/11/2005).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J050,69,Luiz Inácio Lula da Silva,Brasil,Completed,2005-12-08,2005-12-09,2,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,Cúpula do MERCOSUL,NA,Cumbre de jefes de Estado del Mercosur y asociados.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,Fechas oficiales (8-9/12/2005).,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J051,70,Luiz Inácio Lula da Silva,Brasil,Completed,2005-12-13,2005-12-15,3,Colombia,South America,Bogotá,Bilateral,State Visit,NA,Álvaro Uribe,Jefe de Estado/Gobierno,Visita de Estado a Colombia.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,Fechas oficiales (13-15/12/2005).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J052,71,Luiz Inácio Lula da Silva,Brasil,Completed,2006-01-22,2006-01-22,1,Bolivia,South America,La Paz,Bilateral,Inauguration/Funeral,TRUE,Posse de Evo Morales,Jefe de Estado/Gobierno,Asuncion de Evo Morales.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,Fecha oficial (22/01/2006).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J053,72,Luiz Inácio Lula da Silva,Brasil,Completed,2006-05-11,2006-05-13,3,Austria,Europe,Vienna,Multilateral,Regional Summit,TRUE,IV Cúpula ALC-União Europeia (Viena),NA,Cumbre ALC-UE en Viena; tension regional por la nacionalizacion del gas boliviano (reunion con Evo y Kirchner).,https://ec.europa.eu/commission/presscorner/detail/en/pres_06_137,High,Cumbre 11-13/05/2006.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J054,73,Luiz Inácio Lula da Silva,Brasil,Completed,2006-07-17,2006-07-17,1,Russia,Europe,Saint Petersburg,Multilateral,Global Forum,TRUE,Cúpula do G8 ampliada (convidado),NA,Invitado al segmento ampliado del G8 de San Petersburgo.,https://www.mofa.go.jp/policy/economy/summit/2006/summary.html,High,"Fecha ACOTADA 2026-07-08 (la base tenia 15-17/07/2006, rango completo de la cumbre). El Chair's Summary oficial (MOFA Japon) precisa que los lideres invitados -Brasil, China, India, Mexico y Sudafrica- se sumaron el 17/07. Se consigna el dia confirmado de participacion de Lula.",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J055,74,Luiz Inácio Lula da Silva,Brasil,Completed,2006-09-19,2006-09-19,1,United States,North America,New York,Multilateral,Global Forum,NA,61ª AGNU,NA,Apertura de la 61a Asamblea General de la ONU.,https://www.funag.gov.br/loja/download/505-discursos_selecionados_lula.pdf,Medium,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J056,75,Luiz Inácio Lula da Silva,Brasil,Completed,2006-11-03,2006-11-05,3,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,XVI Cúpula Ibero-Americana,NA,Cumbre Iberoamericana de Montevideo (post-reeleccion).,https://segib.org/?summit=xvi-cumbre-iberoamericana-montevideo-2006,Medium,Verificar asistencia exacta (3-5/11/2006).,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J057,76,Luiz Inácio Lula da Silva,Brasil,Completed,2006-11-30,2006-11-30,1,Nigeria,Africa,Abuja,Multilateral,Regional Summit,NA,I Cúpula África-América do Sul (ASA),NA,"Primera cumbre Africa-Sudamerica (ASA) en Abuja, iniciativa Brasil-Nigeria.",https://www.gov.br/mre/pt-br/centrais-de-conteudo/publicacoes/discursos-artigos-e-entrevistas/presidente-da-republica/presidente-da-republica-federativa-do-brasil-discursos/luiz-inacio-lula-da-silva-2003-2007/discurso-da-abertura-da-cupula-africa-america-do-sul-abuja-nigeria-30-de-novembro-de-2006,High,ASA I: 30/11/2006.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J058,77,Luiz Inácio Lula da Silva,Brasil,Completed,2006-12-08,2006-12-09,2,Bolivia,South America,Cochabamba,Multilateral,Regional Summit,NA,II Cúpula da Comunidade Sul-Americana de Nações,NA,Cumbre de la CSN en Cochabamba; camino a UNASUR.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,8-9/12/2006.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J059,78,Luiz Inácio Lula da Silva,Brasil,Completed,2007-01-15,2007-01-15,1,Ecuador,South America,Quito,Bilateral,Inauguration/Funeral,NA,Posse de Rafael Correa,Jefe de Estado/Gobierno,Asuncion de Rafael Correa en Ecuador.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J060,79,Luiz Inácio Lula da Silva,Brasil,Completed,2007-03-31,2007-03-31,1,United States,North America,Camp David,Bilateral,Working Visit,NA,George W. Bush (acordo do etanol),Jefe de Estado/Gobierno,Reunion en Camp David con Bush; alianza de biocombustibles/etanol.,https://georgewbush-whitehouse.archives.gov/news/releases/2007/03/20070331-3.html,High,Primer presidente brasileno en Camp David.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J061,80,Luiz Inácio Lula da Silva,Brasil,Completed,2007-06-03,2007-06-05,3,India,Asia-Pacific,New Delhi,Bilateral,State Visit,NA,A.P.J. Abdul Kalam / Manmohan Singh,Jefe de Estado/Gobierno,Visita a India; banquete oficial en Nova Delhi (4/6) y seminario empresarial Brasil-India. Tramo 1.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva,High,Discursos oficiales fechados 04/06/2007 en Nova Delhi (Biblioteca). Marruecos estaba en agenda y fue POSPUESTO (Itamaraty 30/05/2007).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J061,81,Luiz Inácio Lula da Silva,Brasil,Completed,2007-06-07,2007-06-08,2,Germany,Europe,Heiligendamm,Multilateral,Global Forum,TRUE,Cúpula do G8 ampliada (G8+5),NA,Segmento ampliado del G8 (G8+5) en Heiligendamm. Tramo 2 (final).,https://g7.utoronto.ca/portugues/br-070607.html,High,G8 6-8/06/2007; segmento ampliado 8/6.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J062,82,Luiz Inácio Lula da Silva,Brasil,Completed,2007-07-04,2007-07-04,1,Portugal,Europe,Lisbon,Multilateral,Global Forum,NA,I Cúpula Brasil-União Europeia,NA,"Primera cumbre estrategica Brasil-UE, en Lisboa (presidencia portuguesa de la UE).",https://www.consilium.europa.eu/ueDocs/cms_Data/docs/pressData/en/er/95167.pdf,High,4/07/2007.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J063,83,Luiz Inácio Lula da Silva,Brasil,Completed,2007-09-11,2007-09-11,1,Sweden,Europe,Stockholm,Bilateral,Working Visit,NA,Governo da Suécia,Jefe de Estado/Gobierno,Gira nordica (primera de un presidente brasileno): biocombustibles y tecnologia. Tramo 1.,https://pt.wikipedia.org/wiki/Lista_de_viagens_presidenciais_de_Luiz_In%C3%A1cio_Lula_da_Silva,Medium,Gira nordica sep 2007; fechas estimadas.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J063,84,Luiz Inácio Lula da Silva,Brasil,Completed,2007-09-12,2007-09-12,1,Denmark,Europe,Copenhagen,Bilateral,Working Visit,NA,Governo da Dinamarca,Jefe de Estado/Gobierno,Tramo 2 de la gira nordica.,https://pt.wikipedia.org/wiki/Lista_de_viagens_presidenciais_de_Luiz_In%C3%A1cio_Lula_da_Silva,Medium,Fecha estimada.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J063,85,Luiz Inácio Lula da Silva,Brasil,Completed,2007-09-13,2007-09-13,1,Norway,Europe,Oslo,Bilateral,Working Visit,NA,Governo da Noruega,Jefe de Estado/Gobierno,Tramo 3 (final) de la gira nordica.,https://pt.wikipedia.org/wiki/Lista_de_viagens_presidenciais_de_Luiz_In%C3%A1cio_Lula_da_Silva,Medium,Fecha estimada.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J064,86,Luiz Inácio Lula da Silva,Brasil,Completed,2007-09-25,2007-09-25,1,United States,North America,New York,Multilateral,Global Forum,NA,62ª AGNU,NA,Apertura de la 62a Asamblea General de la ONU.,https://ask.un.org/faq/70473,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J065,87,Luiz Inácio Lula da Silva,Brasil,Completed,2007-10-15,2007-10-15,1,Burkina Faso,Africa,Ouagadougou,Bilateral,Working Visit,NA,Blaise Compaoré,Jefe de Estado/Gobierno,Gira africana: biocombustibles y cooperacion. Tramo 1.,https://www2.senado.leg.br/bdsf/bitstream/handle/id/331531/noticia.htm?sequence=1&isAllowed=y,Medium,Gira 14-19 oct 2007; fechas de dia estimadas.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J065,88,Luiz Inácio Lula da Silva,Brasil,Completed,2007-10-16,2007-10-16,1,Republic of the Congo,Africa,Brazzaville,Bilateral,Working Visit,NA,Denis Sassou-Nguesso,Jefe de Estado/Gobierno,Tramo 2 de la gira africana.,https://www2.senado.leg.br/bdsf/bitstream/handle/id/331531/noticia.htm?sequence=1&isAllowed=y,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J065,89,Luiz Inácio Lula da Silva,Brasil,Completed,2007-10-17,2007-10-17,1,South Africa,Africa,Pretoria,Multilateral,Global Forum,TRUE,II Cúpula IBSA (Índia-Brasil-África do Sul),NA,Cumbre IBSA en Pretoria. Tramo 3.,https://icwa.in/show_content.php?lang=1&level=3&ls_id=2336&lid=1758,High,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J065,90,Luiz Inácio Lula da Silva,Brasil,Completed,2007-10-18,2007-10-18,1,Angola,Africa,Luanda,Bilateral,Working Visit,NA,José Eduardo dos Santos,Jefe de Estado/Gobierno,Tramo 4 (final) de la gira africana.,https://www2.senado.leg.br/bdsf/bitstream/handle/id/331531/noticia.htm?sequence=1&isAllowed=y,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J066,91,Luiz Inácio Lula da Silva,Brasil,Completed,2007-11-08,2007-11-10,3,Chile,South America,Santiago,Multilateral,Regional Summit,TRUE,XVII Cúpula Ibero-Americana,NA,Cumbre Iberoamericana de Santiago (la del 'por que no te callas').,https://segib.org/?summit=xvii-cumbre-iberoamericana-santiago-2007,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J067,92,Luiz Inácio Lula da Silva,Brasil,Completed,2008-07-08,2008-07-09,2,Japan,Asia-Pacific,Toyako,Multilateral,Global Forum,TRUE,Cúpula do G8 ampliada (Toyako/Hokkaido),NA,Segmento ampliado del G8 en Japon. Tramo 1 de gira asiatica oficial 05-13/07/2008.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,"Fechas oficiales Biblioteca: Japon 8-9, Vietnam 9-10, Timor 11, Indonesia 11-12.",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J067,93,Luiz Inácio Lula da Silva,Brasil,Completed,2008-07-09,2008-07-10,2,Vietnam,Asia-Pacific,Hanoi,Bilateral,Working Visit,NA,Nguyen Minh Triet,Jefe de Estado/Gobierno,Visita oficial a Vietnam. Tramo 2.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J067,94,Luiz Inácio Lula da Silva,Brasil,Completed,2008-07-11,2008-07-11,1,East Timor,Asia-Pacific,Dili,Bilateral,Working Visit,NA,José Ramos-Horta,Jefe de Estado/Gobierno,Visita al Timor Oriental (CPLP). Tramo 3.,https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-1,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
